"order_item_id","order_id","product_id","quantity","unit_price"
2405,5188,3,1,1799.99
2406,5188,5,2,2199.99
2407,5189,1,1,899.99
2408,5189,2,1,1299.99
2409,5189,4,1,649.99
2410,5189,3,2,1799.99
2411,5190,1,1,899.99
2412,5191,1,1,899.99
2413,5192,1,1,899.99
2414,5192,2,1,1299.99
2415,5193,1,1,899.99
2416,5193,2,1,1299.99
2417,5194,49,1,19.99
2418,5194,50,2,49.99
2419,5195,47,1,69.99
2420,5195,49,1,19.99
2421,5196,44,2,119.99
2422,5196,45,1,199.99
2423,5197,42,1,99.99
2424,5197,43,1,179.99
2425,5197,44,2,119.99
2426,5198,42,2,99.99
2427,5198,40,1,59.99
2428,5198,41,1,59.99
2429,5199,38,1,79.99
2430,5199,39,1,179.99
2431,5199,42,1,99.99
2432,5199,40,2,59.99
2433,5200,37,2,199.99
2434,5201,34,3,69.99
2435,5202,31,2,24.99
2436,5202,32,3,79.99
2437,5203,29,2,89.99
2438,5203,31,1,24.99
2439,5204,27,3,119.99
2440,5204,28,1,99.99
2441,5205,27,1,119.99
2442,5205,25,1,229.99
2443,5206,23,2,299.99
2444,5206,24,2,79.99
2445,5207,21,2,249.99
2446,5207,22,1,149.99
2447,5207,23,1,299.99
2448,5208,18,1,449.99
2449,5208,19,1,899.99
2450,5208,21,1,249.99
2451,5209,16,2,349.99
2452,5209,17,1,699.99
2453,5209,18,1,449.99
2454,5209,19,1,899.99
2455,5210,14,2,1299.99
2456,5211,12,1,499.99
2457,5212,11,1,299.99
2458,5212,10,2,129.99
2459,5213,7,2,329.99
2460,5213,8,1,599.99
2461,5214,5,1,2199.99
2462,5214,6,1,179.99
2463,5215,4,1,649.99
2464,5215,3,1,1799.99
2465,5216,1,1,899.99
2466,5216,2,1,1299.99
2467,5217,1,2,899.99
2468,5217,2,1,1299.99
2469,5217,4,2,649.99
2470,5218,1,1,899.99
2471,5218,2,2,1299.99
2472,5218,4,1,649.99
2473,5219,1,1,899.99
2474,5219,2,1,1299.99
2475,5219,4,1,649.99
2476,5219,3,2,1799.99
2477,5220,1,1,899.99
2478,5221,49,1,19.99
2479,5222,47,1,69.99
2480,5222,49,1,19.99
2481,5223,45,1,199.99
2482,5223,46,3,49.99
2483,5224,42,2,99.99
2484,5224,43,1,179.99
2485,5225,42,2,99.99
2486,5225,40,1,59.99
2487,5226,38,1,79.99
2488,5226,39,1,179.99
2489,5227,37,1,199.99
2490,5227,36,1,39.99
2491,5227,38,2,79.99
2492,5228,34,2,69.99
2493,5228,35,1,29.99
2494,5228,37,1,199.99
2495,5229,31,1,24.99
2496,5229,32,3,79.99
2497,5229,33,1,99.99
2498,5229,34,1,69.99
2499,5230,29,2,89.99
2500,5231,27,2,119.99
2501,5232,27,1,119.99
2502,5232,25,1,229.99
2503,5233,23,1,299.99
2504,5233,24,2,79.99
2505,5234,21,2,249.99
2506,5234,22,2,149.99
2507,5235,18,1,449.99
2508,5235,19,2,899.99
2509,5236,16,1,349.99
2510,5236,17,1,699.99
2511,5237,14,2,1299.99
2512,5237,15,1,549.99
2513,5237,16,1,349.99
2514,5238,12,2,499.99
2515,5238,13,1,999.99
2516,5238,14,1,1299.99
2517,5239,11,1,299.99
2518,5239,10,2,129.99
2519,5239,12,1,499.99
2520,5239,13,2,999.99
2521,5240,8,2,599.99
2522,5241,5,2,2199.99
2523,5242,4,1,649.99
2524,5242,3,1,1799.99
2525,5243,1,1,899.99
2526,5243,2,1,1299.99
2527,5244,1,2,899.99
2528,5244,2,1,1299.99
2529,5245,1,1,899.99
2530,5245,2,2,1299.99
2531,5246,1,1,899.99
2532,5246,2,1,1299.99
2533,5247,1,2,899.99
2534,5247,2,1,1299.99
2535,5247,4,2,649.99
2536,5248,49,1,19.99
2537,5248,50,1,49.99
2538,5248,1,1,899.99
2539,5249,47,1,69.99
2540,5249,49,3,19.99
2541,5249,48,2,59.99
2542,5249,50,1,49.99
2543,5250,45,1,199.99
2544,5251,42,2,99.99
2545,5252,42,1,99.99
2546,5252,40,2,59.99
2547,5253,38,1,79.99
2548,5253,39,1,179.99
2549,5254,37,1,199.99
2550,5254,36,1,39.99
2551,5255,34,2,69.99
2552,5255,35,3,29.99
2553,5256,32,2,79.99
2554,5256,33,1,99.99
2555,5257,29,1,89.99
2556,5257,31,1,24.99
2557,5257,30,3,149.99
2558,5258,27,2,119.99
2559,5258,28,3,99.99
2560,5258,29,1,89.99
2561,5259,27,1,119.99
2562,5259,25,1,229.99
2563,5259,26,1,39.99
2564,5259,28,2,99.99
2565,5260,23,1,299.99
2566,5261,21,1,249.99
2567,5262,18,1,449.99
2568,5262,19,2,899.99
2569,5263,16,1,349.99
2570,5263,17,2,699.99
2571,5264,14,1,1299.99
2572,5264,15,1,549.99
2573,5265,12,2,499.99
2574,5265,13,1,999.99
2575,5266,11,1,299.99
2576,5266,10,2,129.99
2577,5267,8,2,599.99
2578,5267,9,1,699.99
2579,5267,11,2,299.99
2580,5268,5,2,2199.99
2581,5268,6,2,179.99
2582,5268,7,1,329.99
2583,5269,4,1,649.99
2584,5269,3,2,1799.99
2585,5269,5,1,2199.99
2586,5269,6,2,179.99
2587,5270,1,1,899.99
2588,5271,1,1,899.99
2589,5272,1,1,899.99
2590,5272,2,1,1299.99
2591,5273,1,1,899.99
2592,5273,2,1,1299.99
2593,5274,1,2,899.99
2594,5274,2,1,1299.99
2595,5275,49,1,19.99
2596,5275,50,1,49.99
2597,5276,47,1,69.99
2598,5276,49,3,19.99
2599,5277,45,2,199.99
2600,5277,46,2,49.99
2601,5277,47,3,69.99
2602,5278,42,2,99.99
2603,5278,43,1,179.99
2604,5278,44,1,119.99
2605,5279,42,1,99.99
2606,5279,40,2,59.99
2607,5279,41,1,59.99
2608,5279,43,2,179.99
2609,5280,38,2,79.99
2610,5281,37,1,199.99
2611,5282,34,1,69.99
2612,5282,35,3,29.99
2613,5283,32,2,79.99
2614,5283,33,3,99.99
2615,5284,29,1,89.99
2616,5284,31,1,24.99
2617,5285,27,1,119.99
2618,5285,28,3,99.99
2619,5286,27,1,119.99
2620,5286,25,1,229.99
2621,5287,23,1,299.99
2622,5287,24,2,79.99
2623,5287,27,3,119.99
2624,5288,21,1,249.99
2625,5288,22,2,149.99
2626,5288,23,1,299.99
2627,5289,19,1,899.99
2628,5289,21,1,249.99
2629,5289,20,1,249.99
2630,5289,22,1,149.99
2631,5290,16,1,349.99
2632,5291,14,1,1299.99
2633,5292,12,1,499.99
2634,5292,13,1,999.99
2635,5293,11,1,299.99
2636,5293,10,2,129.99
2637,5294,8,2,599.99
2638,5294,9,1,699.99
2639,5295,5,1,2199.99
2640,5295,6,2,179.99
2641,5296,4,1,649.99
2642,5296,3,2,1799.99
2643,5297,1,2,899.99
2644,5297,2,1,1299.99
2645,5297,4,2,649.99
2646,5298,1,1,899.99
2647,5298,2,2,1299.99
2648,5298,4,1,649.99
2649,5299,1,1,899.99
2650,5299,2,1,1299.99
2651,5299,4,1,649.99
2652,5299,3,2,1799.99
2653,5300,1,1,899.99
2654,5301,1,1,899.99
2655,5302,49,1,19.99
2656,5302,50,1,49.99
2657,5303,47,1,69.99
2658,5303,49,2,19.99
2659,5304,45,2,199.99
2660,5304,46,1,49.99
2661,5305,43,2,179.99
2662,5305,44,1,119.99
2663,5306,42,1,99.99
2664,5306,40,2,59.99
2665,5307,38,2,79.99
2666,5307,39,1,179.99
2667,5307,42,1,99.99
2668,5308,37,1,199.99
2669,5308,36,2,39.99
2670,5308,38,1,79.99
2671,5309,34,1,69.99
2672,5309,35,2,29.99
2673,5309,37,2,199.99
2674,5309,36,2,39.99
2675,5310,32,1,79.99
2676,5311,29,1,89.99
2677,5312,27,1,119.99
2678,5312,28,2,99.99
2679,5313,27,1,119.99
2680,5313,25,1,229.99
2681,5314,23,1,299.99
2682,5314,24,1,79.99
2683,5315,21,1,249.99
2684,5315,22,2,149.99
2685,5316,19,1,899.99
2686,5316,21,1,249.99
2687,5317,16,1,349.99
2688,5317,17,1,699.99
2689,5317,18,1,449.99
2690,5318,14,1,1299.99
2691,5318,15,2,549.99
2692,5318,16,1,349.99
2693,5319,12,1,499.99
2694,5319,13,2,999.99
2695,5319,14,1,1299.99
2696,5319,15,1,549.99
2697,5320,11,1,299.99
2698,5321,8,2,599.99
2699,5322,6,2,179.99
2700,5322,7,1,329.99
2701,5323,4,1,649.99
2702,5323,3,1,1799.99
2703,5324,1,2,899.99
2704,5324,2,1,1299.99
2705,5325,1,1,899.99
2706,5325,2,2,1299.99
2707,5326,1,1,899.99
2708,5326,2,1,1299.99
2709,5327,1,2,899.99
2710,5327,2,1,1299.99
2711,5327,4,2,649.99
2712,5328,1,1,899.99
2713,5328,2,2,1299.99
2714,5328,4,1,649.99
2715,5329,49,3,19.99
2716,5329,50,1,49.99
2717,5329,1,1,899.99
2718,5329,2,1,1299.99
2719,5330,47,1,69.99
2720,5331,45,2,199.99
2721,5332,43,2,179.99
2722,5332,44,1,119.99
2723,5333,42,1,99.99
2724,5333,40,2,59.99
2725,5334,38,2,79.99
2726,5334,39,1,179.99
2727,5335,37,1,199.99
2728,5335,36,2,39.99
2729,5336,34,1,69.99
2730,5336,35,2,29.99
2731,5337,32,1,79.99
2732,5337,33,2,99.99
2733,5337,34,1,69.99
2734,5338,31,3,24.99
2735,5338,30,1,149.99
2736,5338,32,1,79.99
2737,5339,27,1,119.99
2738,5339,28,2,99.99
2739,5339,29,3,89.99
2740,5339,31,1,24.99
2741,5340,27,1,119.99
2742,5341,23,1,299.99
2743,5342,21,1,249.99
2744,5342,22,1,149.99
2745,5343,19,1,899.99
2746,5343,21,2,249.99
2747,5344,16,1,349.99
2748,5344,17,1,699.99
2749,5345,14,1,1299.99
2750,5345,15,1,549.99
2751,5346,12,1,499.99
2752,5346,13,2,999.99
2753,5347,11,2,299.99
2754,5347,10,1,129.99
2755,5347,12,1,499.99
2756,5348,8,1,599.99
2757,5348,9,2,699.99
2758,5348,11,1,299.99
2759,5349,6,2,179.99
2760,5349,7,2,329.99
2761,5349,8,1,599.99
2762,5349,9,1,699.99
2763,5350,4,2,649.99
2764,5351,1,1,899.99
2765,5352,1,1,899.99
2766,5352,2,1,1299.99
2767,5353,1,1,899.99
2768,5353,2,1,1299.99
2769,5354,1,2,899.99
2770,5354,2,1,1299.99
2771,5355,1,1,899.99
2772,5355,2,2,1299.99
2773,5356,49,3,19.99
2774,5356,50,1,49.99
2775,5357,47,3,69.99
2776,5357,49,1,19.99
2777,5357,48,1,59.99
2778,5358,45,2,199.99
2779,5358,46,1,49.99
2780,5358,47,2,69.99
2781,5359,43,2,179.99
2782,5359,44,1,119.99
2783,5359,45,1,199.99
2784,5359,46,1,49.99
2785,5360,42,1,99.99
2786,5361,38,2,79.99
2787,5362,37,1,199.99
2788,5362,36,2,39.99
2789,5363,34,1,69.99
2790,5363,35,1,29.99
2791,5364,32,1,79.99
2792,5364,33,2,99.99
2793,5365,31,2,24.99
2794,5365,30,1,149.99
2795,5366,27,1,119.99
2796,5366,28,1,99.99
2797,5367,27,3,119.99
2798,5367,25,2,229.99
2799,5367,26,2,39.99
2800,5368,23,1,299.99
2801,5368,24,1,79.99
2802,5368,27,2,119.99
2803,5369,21,1,249.99
2804,5369,22,1,149.99
2805,5369,23,2,299.99
2806,5369,24,1,79.99
2807,5370,19,1,899.99
2808,5371,17,1,699.99
2809,5372,14,1,1299.99
2810,5372,15,1,549.99
2811,5373,12,1,499.99
2812,5373,13,1,999.99
2813,5374,11,2,299.99
2814,5374,10,1,129.99
2815,5375,8,1,599.99
2816,5375,9,2,699.99
2817,5376,6,1,179.99
2818,5376,7,2,329.99
2819,5377,4,2,649.99
2820,5377,3,1,1799.99
2821,5377,5,1,2199.99
2822,5378,1,1,899.99
2823,5378,2,2,1299.99
2824,5378,4,1,649.99
2825,5379,1,1,899.99
2826,5379,2,1,1299.99
2827,5379,4,1,649.99
2828,5379,3,2,1799.99
2829,5380,1,1,899.99
2830,5381,1,1,899.99
2831,5382,1,1,899.99
2832,5382,2,1,1299.99
2833,5383,49,2,19.99
2834,5383,50,1,49.99
2835,5384,47,3,69.99
2836,5384,49,1,19.99
2837,5385,45,1,199.99
2838,5385,46,1,49.99
2839,5386,43,2,179.99
2840,5386,44,2,119.99
2841,5387,42,1,99.99
2842,5387,41,2,59.99
2843,5387,43,1,179.99
2844,5388,38,1,79.99
2845,5388,39,2,179.99
2846,5388,42,2,99.99
2847,5389,37,2,199.99
2848,5389,36,2,39.99
2849,5389,38,1,79.99
2850,5389,39,1,179.99
2851,5390,34,1,69.99
2852,5391,32,1,79.99
2853,5392,31,2,24.99
2854,5392,30,1,149.99
2855,5393,27,1,119.99
2856,5393,28,1,99.99
2857,5394,27,3,119.99
2858,5394,25,2,229.99
2859,5395,23,2,299.99
2860,5395,24,1,79.99
2861,5396,21,1,249.99
2862,5396,22,1,149.99
2863,5397,19,1,899.99
2864,5397,21,2,249.99
2865,5397,20,1,249.99
2866,5398,17,1,699.99
2867,5398,18,1,449.99
2868,5398,19,1,899.99
2869,5399,14,1,1299.99
2870,5399,15,1,549.99
2871,5399,16,2,349.99
2872,5399,17,1,699.99
2873,5400,12,1,499.99
2874,5401,11,1,299.99
2875,5402,8,1,599.99
2876,5402,9,2,699.99
2877,5403,6,1,179.99
2878,5403,7,2,329.99
2879,5404,4,1,649.99
2880,5404,5,1,2199.99
2881,5405,1,1,899.99
2882,5405,2,2,1299.99
2883,5406,1,1,899.99
2884,5406,2,1,1299.99
2885,5407,1,2,899.99
2886,5407,2,1,1299.99
2887,5407,4,2,649.99
2888,5408,1,1,899.99
2889,5408,2,2,1299.99
2890,5408,4,1,649.99
2891,5409,1,1,899.99
2892,5409,2,1,1299.99
2893,5409,4,1,649.99
2894,5409,3,2,1799.99
2895,5410,49,2,19.99
2896,5411,47,2,69.99
2897,5412,45,1,199.99
2898,5412,46,1,49.99
2899,5413,43,1,179.99
2900,5413,44,2,119.99
2901,5414,42,2,99.99
2902,5414,41,2,59.99
2903,5415,38,1,79.99
2904,5415,39,2,179.99
2905,5416,37,2,199.99
2906,5416,36,1,39.99
2907,5417,34,1,69.99
2908,5417,35,1,29.99
2909,5417,37,1,199.99
2910,5418,32,1,79.99
2911,5418,33,1,99.99
2912,5418,34,2,69.99
2913,5419,31,1,24.99
2914,5419,30,1,149.99
2915,5419,32,3,79.99
2916,5419,33,1,99.99
2917,5420,28,1,99.99
2918,5421,27,2,119.99
2919,5422,23,2,299.99
2920,5422,24,1,79.99
2921,5423,21,2,249.99
2922,5423,22,1,149.99
2923,5424,19,1,899.99
2924,5424,21,2,249.99
2925,5425,17,1,699.99
2926,5425,18,1,449.99
2927,5426,14,1,1299.99
2928,5426,15,1,549.99
2929,5427,12,1,499.99
2930,5427,13,1,999.99
2931,5427,14,2,1299.99
2932,5428,11,1,299.99
2933,5428,10,1,129.99
2934,5428,12,2,499.99
2935,5429,8,1,599.99
2936,5429,9,1,699.99
2937,5429,11,1,299.99
2938,5429,10,2,129.99
2939,5430,6,1,179.99
2940,5431,4,1,649.99
2941,5432,1,1,899.99
2942,5432,2,1,1299.99
2943,5433,1,1,899.99
2944,5433,2,1,1299.99
2945,5434,1,2,899.99
2946,5434,2,1,1299.99
2947,5435,1,1,899.99
2948,5435,2,2,1299.99
2949,5436,1,1,899.99
2950,5436,2,1,1299.99
2951,5437,49,1,19.99
2952,5437,50,3,49.99
2953,5437,1,2,899.99
2954,5438,47,2,69.99
2955,5438,49,1,19.99
2956,5438,48,3,59.99
2957,5439,45,1,199.99
2958,5439,46,1,49.99
2959,5439,47,1,69.99
2960,5439,49,3,19.99
2961,5440,43,1,179.99
2962,5441,42,2,99.99
2963,5442,38,1,79.99
2964,5442,39,2,179.99
2965,5443,37,2,199.99
2966,5443,36,1,39.99
2967,5444,34,3,69.99
2968,5444,35,1,29.99
2969,5445,32,1,79.99
2970,5445,33,1,99.99
2971,5446,31,1,24.99
2972,5446,30,1,149.99
2973,5447,28,1,99.99
2974,5447,29,1,89.99
2975,5447,31,1,24.99
2976,5448,27,2,119.99
2977,5448,25,2,229.99
2978,5448,26,1,39.99
2979,5449,23,2,299.99
2980,5449,24,1,79.99
2981,5449,27,1,119.99
2982,5449,25,1,229.99
2983,5450,21,2,249.99
2984,5451,19,1,899.99
2985,5452,17,1,699.99
2986,5452,18,1,449.99
2987,5453,15,1,549.99
2988,5453,16,1,349.99
2989,5454,12,1,499.99
2990,5454,13,1,999.99
2991,5455,11,1,299.99
2992,5455,10,1,129.99
2993,5456,8,1,599.99
2994,5456,9,1,699.99
2995,5457,6,1,179.99
2996,5457,7,1,329.99
2997,5457,8,2,599.99
2998,5458,4,1,649.99
2999,5458,5,2,2199.99
3000,5458,6,2,179.99
3001,5459,1,1,899.99
3002,5459,2,1,1299.99
3003,5459,4,1,649.99
3004,5459,3,2,1799.99
3005,5460,1,1,899.99
3006,5461,1,1,899.99
3007,5462,1,1,899.99
3008,5462,2,1,1299.99
3009,5463,1,1,899.99
3010,5463,2,1,1299.99
3011,5464,49,1,19.99
3012,5464,50,2,49.99
3013,5465,47,1,69.99
3014,5465,49,1,19.99
3015,5466,45,1,199.99
3016,5466,46,3,49.99
3017,5467,43,1,179.99
3018,5467,44,2,119.99
3019,5467,45,2,199.99
3020,5468,42,2,99.99
3021,5468,41,1,59.99
3022,5468,43,1,179.99
3023,5469,39,1,179.99
3024,5469,42,1,99.99
3025,5469,40,2,59.99
3026,5469,41,1,59.99
3027,5470,37,2,199.99
3028,5471,34,3,69.99
3029,5472,32,3,79.99
3030,5472,33,1,99.99
3031,5473,31,1,24.99
3032,5473,30,1,149.99
3033,5474,28,1,99.99
3034,5474,29,1,89.99
3035,5475,27,1,119.99
3036,5475,25,1,229.99
3037,5476,23,2,299.99
3038,5476,24,2,79.99
3039,5477,21,2,249.99
3040,5477,22,1,149.99
3041,5477,23,1,299.99
3042,5478,19,1,899.99
3043,5478,21,1,249.99
3044,5478,20,1,249.99
3045,5479,17,1,699.99
3046,5479,18,1,449.99
3047,5479,19,1,899.99
3048,5479,21,1,249.99
3049,5480,15,1,549.99
3050,5481,12,1,499.99
3051,5482,11,1,299.99
3052,5482,10,2,129.99
3053,5483,8,1,599.99
3054,5483,9,1,699.99
3055,5484,6,1,179.99
3056,5484,7,1,329.99
3057,5485,4,1,649.99
3058,5485,5,1,2199.99
3059,5486,2,1,1299.99
3060,5486,4,1,649.99
3061,5487,1,2,899.99
3062,5487,2,1,1299.99
3063,5487,4,2,649.99
3064,5488,1,1,899.99
3065,5488,2,2,1299.99
3066,5488,4,1,649.99
3067,5489,1,1,899.99
3068,5489,2,1,1299.99
3069,5489,4,1,649.99
3070,5489,3,2,1799.99
3071,5490,1,1,899.99
3072,5491,49,1,19.99
3073,5492,47,1,69.99
3074,5492,49,1,19.99
3075,5493,45,1,199.99
3076,5493,46,3,49.99
3077,5494,43,1,179.99
3078,5494,44,1,119.99
3079,5495,42,2,99.99
3080,5495,41,1,59.99
3081,5496,39,1,179.99
3082,5496,42,1,99.99
3083,5497,37,1,199.99
3084,5497,36,1,39.99
3085,5497,38,2,79.99
3086,5498,34,2,69.99
3087,5498,35,1,29.99
3088,5498,37,1,199.99
3089,5499,32,3,79.99
3090,5499,33,1,99.99
3091,5499,34,1,69.99
3092,5499,35,2,29.99
3093,5500,31,1,24.99
3094,5501,28,1,99.99
3095,5502,27,1,119.99
3096,5502,26,1,39.99
3097,5503,23,1,299.99
3098,5503,24,2,79.99
3099,5504,21,2,249.99
3100,5504,22,2,149.99
3101,5505,19,2,899.99
3102,5505,21,1,249.99
3103,5506,17,1,699.99
3104,5506,18,1,449.99
3105,5507,15,1,549.99
3106,5507,16,1,349.99
3107,5507,17,1,699.99
3108,5508,12,2,499.99
3109,5508,13,1,999.99
3110,5508,14,1,1299.99
3111,5509,11,1,299.99
3112,5509,10,2,129.99
3113,5509,12,1,499.99
3114,5509,13,2,999.99
3115,5510,8,2,599.99
3116,5511,6,1,179.99
3117,5512,4,1,649.99
3118,5512,5,1,2199.99
3119,5513,2,1,1299.99
3120,5513,4,1,649.99
3121,5514,1,2,899.99
3122,5514,2,1,1299.99
3123,5515,1,1,899.99
3124,5515,2,2,1299.99
3125,5516,1,1,899.99
3126,5516,2,1,1299.99
3127,5517,1,2,899.99
3128,5517,2,1,1299.99
3129,5517,4,2,649.99
3130,5518,50,1,49.99
3131,5518,1,1,899.99
3132,5518,2,2,1299.99
3133,5519,47,1,69.99
3134,5519,49,3,19.99
3135,5519,48,2,59.99
3136,5519,50,1,49.99
3137,5520,45,1,199.99
3138,5521,43,1,179.99
3139,5522,42,1,99.99
3140,5522,41,1,59.99
3141,5523,39,1,179.99
3142,5523,42,1,99.99
3143,5524,37,1,199.99
3144,5524,36,1,39.99
3145,5525,34,2,69.99
3146,5525,35,3,29.99
3147,5526,32,2,79.99
3148,5526,33,1,99.99
3149,5527,31,1,24.99
3150,5527,30,3,149.99
3151,5527,32,1,79.99
3152,5528,28,3,99.99
3153,5528,29,1,89.99
3154,5528,31,3,24.99
3155,5529,27,1,119.99
3156,5529,26,1,39.99
3157,5529,28,2,99.99
3158,5529,29,3,89.99
3159,5530,23,1,299.99
3160,5531,21,1,249.99
3161,5532,19,2,899.99
3162,5532,21,1,249.99
3163,5533,17,2,699.99
3164,5533,18,1,449.99
3165,5534,15,1,549.99
3166,5534,16,1,349.99
3167,5535,13,1,999.99
3168,5535,14,1,1299.99
3169,5536,11,1,299.99
3170,5536,10,2,129.99
3171,5537,8,2,599.99
3172,5537,9,1,699.99
3173,5537,11,2,299.99
3174,5538,6,2,179.99
3175,5538,7,1,329.99
3176,5538,8,1,599.99
3177,5539,4,1,649.99
3178,5539,5,1,2199.99
3179,5539,6,2,179.99
3180,5539,7,2,329.99
3181,5540,2,1,1299.99
3182,5541,1,1,899.99
3183,5542,1,1,899.99
3184,5542,2,1,1299.99
3185,5543,1,1,899.99
3186,5543,2,1,1299.99
3187,5544,1,2,899.99
3188,5544,2,1,1299.99
3189,5545,50,1,49.99
3190,5545,1,1,899.99
3191,5546,47,1,69.99
3192,5546,49,3,19.99
3193,5547,45,2,199.99
3194,5547,46,2,49.99
3195,5547,47,3,69.99
3196,5548,43,1,179.99
3197,5548,44,1,119.99
3198,5548,45,2,199.99
3199,5549,42,1,99.99
3200,5549,41,1,59.99
3201,5549,43,2,179.99
3202,5549,44,1,119.99
3203,5550,39,1,179.99
3204,5551,37,1,199.99
3205,5552,34,1,69.99
3206,5552,35,3,29.99
3207,5553,32,2,79.99
3208,5553,33,3,99.99
3209,5554,31,1,24.99
3210,5554,30,2,149.99
3211,5555,28,3,99.99
3212,5555,29,1,89.99
3213,5556,27,1,119.99
3214,5556,26,3,39.99
3215,5557,23,1,299.99
3216,5557,24,2,79.99
3217,5557,27,3,119.99
3218,5558,21,1,249.99
3219,5558,22,2,149.99
3220,5558,23,1,299.99
3221,5559,19,1,899.99
3222,5559,21,1,249.99
3223,5559,20,1,249.99
3224,5559,22,1,149.99
3225,5560,17,2,699.99
3226,5561,15,2,549.99
3227,5562,13,1,999.99
3228,5562,14,1,1299.99
3229,5563,11,1,299.99
3230,5563,10,2,129.99
3231,5564,8,2,599.99
3232,5564,9,1,699.99
3233,5565,6,2,179.99
3234,5565,7,1,329.99
3235,5566,4,1,649.99
3236,5566,5,1,2199.99
3237,5567,2,1,1299.99
3238,5567,4,2,649.99
3239,5567,3,1,1799.99
3240,5568,1,1,899.99
3241,5568,2,2,1299.99
3242,5568,4,1,649.99
3243,5569,1,1,899.99
3244,5569,2,1,1299.99
3245,5569,4,1,649.99
3246,5569,3,2,1799.99
3247,5570,1,1,899.99
3248,5571,1,1,899.99
3249,5572,50,1,49.99
3250,5572,1,1,899.99
3251,5573,47,1,69.99
3252,5573,49,2,19.99
3253,5574,45,2,199.99
3254,5574,46,1,49.99
3255,5575,43,2,179.99
3256,5575,44,1,119.99
3257,5576,42,1,99.99
3258,5576,41,1,59.99
3259,5577,39,1,179.99
3260,5577,42,1,99.99
3261,5577,40,1,59.99
3262,5578,37,1,199.99
3263,5578,38,1,79.99
3264,5578,39,2,179.99
3265,5579,34,1,69.99
3266,5579,35,2,29.99
3267,5579,37,2,199.99
3268,5579,36,2,39.99
3269,5580,32,1,79.99
3270,5581,31,3,24.99
3271,5582,28,2,99.99
3272,5582,29,1,89.99
3273,5583,27,1,119.99
3274,5583,26,3,39.99
3275,5584,24,1,79.99
3276,5584,27,3,119.99
3277,5585,21,1,249.99
3278,5585,22,2,149.99
3279,5586,19,1,899.99
3280,5586,21,1,249.99
3281,5587,17,1,699.99
3282,5587,18,1,449.99
3283,5587,19,1,899.99
3284,5588,15,2,549.99
3285,5588,16,1,349.99
3286,5588,17,1,699.99
3287,5589,13,2,999.99
3288,5589,14,1,1299.99
3289,5589,15,1,549.99
3290,5589,16,2,349.99
3291,5590,11,1,299.99
3292,5591,8,2,599.99
3293,5592,6,2,179.99
3294,5592,7,1,329.99
3295,5593,4,1,649.99
3296,5593,5,1,2199.99
3297,5594,2,1,1299.99
3298,5594,4,1,649.99
3299,5595,1,1,899.99
3300,5595,2,2,1299.99
3301,5596,1,1,899.99
3302,5596,2,1,1299.99
3303,5597,1,2,899.99
3304,5597,2,1,1299.99
3305,5597,4,2,649.99
3306,5598,1,1,899.99
3307,5598,2,2,1299.99
3308,5598,4,1,649.99
3309,5599,50,1,49.99
3310,5599,1,1,899.99
3311,5599,2,1,1299.99
3312,5599,4,1,649.99
3313,5600,49,2,19.99
3314,5601,45,2,199.99
3315,5602,43,2,179.99
3316,5602,44,1,119.99
3317,5603,42,1,99.99
3318,5603,41,2,59.99
3319,5604,39,1,179.99
3320,5604,42,2,99.99
3321,5605,37,1,199.99
3322,5605,38,1,79.99
3323,5606,34,1,69.99
3324,5606,35,2,29.99
3325,5607,32,1,79.99
3326,5607,33,2,99.99
3327,5607,34,1,69.99
3328,5608,31,3,24.99
3329,5608,30,1,149.99
3330,5608,32,1,79.99
3331,5609,28,2,99.99
3332,5609,29,3,89.99
3333,5609,31,1,24.99
3334,5609,30,1,149.99
3335,5610,27,1,119.99
3336,5611,24,1,79.99
3337,5612,21,1,249.99
3338,5612,22,1,149.99
3339,5613,19,1,899.99
3340,5613,21,2,249.99
3341,5614,17,1,699.99
3342,5614,18,2,449.99
3343,5615,15,1,549.99
3344,5615,16,1,349.99
3345,5616,13,2,999.99
3346,5616,14,1,1299.99
3347,5617,11,2,299.99
3348,5617,12,1,499.99
3349,5617,13,1,999.99
3350,5618,8,1,599.99
3351,5618,9,2,699.99
3352,5618,11,1,299.99
3353,5619,6,2,179.99
3354,5619,7,2,329.99
3355,5619,8,1,599.99
3356,5619,9,1,699.99
3357,5620,4,2,649.99
3358,5621,2,1,1299.99
3359,5622,1,1,899.99
3360,5622,2,1,1299.99
3361,5623,1,1,899.99
3362,5623,2,1,1299.99
3363,5624,1,2,899.99
3364,5624,2,1,1299.99
3365,5625,1,1,899.99
3366,5625,2,2,1299.99
3367,5626,50,1,49.99
3368,5626,1,1,899.99
3369,5627,49,1,19.99
3370,5627,48,1,59.99
3371,5627,50,3,49.99
3372,5628,45,2,199.99
3373,5628,46,1,49.99
3374,5628,47,2,69.99
3375,5629,43,2,179.99
3376,5629,44,1,119.99
3377,5629,45,1,199.99
3378,5629,46,1,49.99
3379,5630,42,1,99.99
3380,5631,39,2,179.99
3381,5632,37,1,199.99
3382,5632,38,1,79.99
3383,5633,35,1,29.99
3384,5633,37,2,199.99
3385,5634,32,1,79.99
3386,5634,33,2,99.99
3387,5635,31,2,24.99
3388,5635,30,1,149.99
3389,5636,28,1,99.99
3390,5636,29,3,89.99
3391,5637,27,3,119.99
3392,5637,26,2,39.99
3393,5637,28,1,99.99
