"order_id","customer_id","order_date","status"
5357,1992,"2025-08-02 12:00:00",Delivered
5358,992,"2025-03-25 12:00:00",Delivered
5359,1992,"2024-11-15 12:00:00",Delivered
5360,992,"2024-07-08 12:00:00",Delivered
5361,1029,"2025-12-23 12:00:00",Delivered
5362,29,"2025-08-15 12:00:00",Delivered
5363,1029,"2025-04-07 12:00:00",Confirmed
5364,29,"2024-11-28 12:00:00",Delivered
5365,1029,"2024-07-21 12:00:00",Delivered
5366,1066,"2026-01-05 12:00:00",Shipped
5367,66,"2025-08-28 12:00:00",Shipped
5368,1066,"2025-04-20 12:00:00",Shipped
5369,66,"2024-12-11 12:00:00",Shipped
5370,1066,"2024-08-03 12:00:00",Shipped
5371,1103,"2026-01-18 12:00:00",Delivered
5372,103,"2025-09-10 12:00:00",Delivered
5373,1103,"2025-05-03 12:00:00",Delivered
5374,103,"2024-12-24 12:00:00",Delivered
5375,1103,"2024-08-16 12:00:00",Delivered
5376,1140,"2026-01-31 12:00:00",Delivered
5377,140,"2025-09-23 12:00:00",Delivered
5378,1140,"2025-05-16 12:00:00",Delivered
5379,140,"2025-01-06 12:00:00",Delivered
5380,1140,"2024-08-29 12:00:00",Delivered
5381,1177,"2026-02-13 12:00:00",Pending
5382,177,"2025-10-06 12:00:00",Delivered
5383,1177,"2025-05-29 12:00:00",Delivered
5384,177,"2025-01-19 12:00:00",Confirmed
5385,1177,"2024-09-11 12:00:00",Delivered
5386,1214,"2026-02-26 12:00:00",Delivered
5387,214,"2025-10-19 12:00:00",Delivered
5388,1214,"2025-06-11 12:00:00",Delivered
5389,214,"2025-02-01 12:00:00",Delivered
5390,1214,"2024-09-24 12:00:00",Delivered
5391,1251,"2026-03-11 12:00:00",Shipped
5392,251,"2025-11-01 12:00:00",Shipped
5393,1251,"2025-06-24 12:00:00",Pending
5394,251,"2025-02-14 12:00:00",Shipped
5395,1251,"2024-10-07 12:00:00",Shipped
5396,548,"2025-07-07 12:00:00",Delivered
5397,1548,"2025-02-27 12:00:00",Delivered
5398,548,"2024-10-20 12:00:00",Delivered
5399,1548,"2024-06-12 12:00:00",Delivered
5400,548,"2024-02-03 12:00:00",Delivered
5401,585,"2025-07-20 12:00:00",Delivered
5402,1585,"2025-03-12 12:00:00",Delivered
5403,585,"2024-11-02 12:00:00",Pending
5404,1585,"2024-06-25 12:00:00",Delivered
5405,585,"2024-02-16 12:00:00",Delivered
5406,622,"2025-08-02 12:00:00",Delivered
5407,1622,"2025-03-25 12:00:00",Delivered
5408,622,"2024-11-15 12:00:00",Delivered
5409,1622,"2024-07-08 12:00:00",Delivered
5410,622,"2024-02-29 12:00:00",Delivered
5411,659,"2025-08-15 12:00:00",Delivered
5412,1659,"2025-04-07 12:00:00",Delivered
5413,659,"2024-11-28 12:00:00",Delivered
5414,1659,"2024-07-21 12:00:00",Delivered
5415,659,"2024-03-13 12:00:00",Pending
5416,696,"2025-08-28 12:00:00",Shipped
5417,1696,"2025-04-20 12:00:00",Shipped
5418,696,"2024-12-11 12:00:00",Shipped
5419,1696,"2024-08-03 12:00:00",Shipped
5420,696,"2024-03-26 12:00:00",Shipped
5421,733,"2025-09-10 12:00:00",Confirmed
5422,1733,"2025-05-03 12:00:00",Delivered
5423,733,"2024-12-24 12:00:00",Delivered
5424,1733,"2024-08-16 12:00:00",Confirmed
5425,733,"2024-04-08 12:00:00",Delivered
5426,770,"2025-09-23 12:00:00",Delivered
5427,1770,"2025-05-16 12:00:00",Delivered
5428,770,"2025-01-06 12:00:00",Delivered
5429,1770,"2024-08-29 12:00:00",Delivered
5430,770,"2024-04-21 12:00:00",Delivered
5431,807,"2025-10-06 12:00:00",Delivered
5432,1807,"2025-05-29 12:00:00",Delivered
5433,807,"2025-01-19 12:00:00",Delivered
5434,1807,"2024-09-11 12:00:00",Delivered
5435,807,"2024-05-04 12:00:00",Delivered
5436,844,"2025-10-19 12:00:00",Delivered
5437,1844,"2025-06-11 12:00:00",Delivered
5438,844,"2025-02-01 12:00:00",Delivered
5439,1844,"2024-09-24 12:00:00",Delivered
5440,844,"2024-05-17 12:00:00",Delivered
5441,881,"2025-11-01 12:00:00",Cancelled
5442,1881,"2025-06-24 12:00:00",Cancelled
5443,881,"2025-02-14 12:00:00",Cancelled
5444,1881,"2024-10-07 12:00:00",Cancelled
5445,881,"2024-05-30 12:00:00",Cancelled
5446,178,"2025-02-27 12:00:00",Delivered
5447,1178,"2024-10-20 12:00:00",Delivered
5448,178,"2024-06-12 12:00:00",Delivered
5449,1178,"2024-02-03 12:00:00",Delivered
5450,178,"2026-06-12 12:00:00",Delivered
5451,215,"2025-03-12 12:00:00",Delivered
5452,1215,"2024-11-02 12:00:00",Pending
5453,215,"2024-06-25 12:00:00",Delivered
5454,1215,"2024-02-16 12:00:00",Delivered
5455,215,"2026-06-25 12:00:00",Delivered
5456,252,"2025-03-25 12:00:00",Delivered
5457,1252,"2024-11-15 12:00:00",Delivered
5458,252,"2024-07-08 12:00:00",Delivered
5459,1252,"2024-02-29 12:00:00",Delivered
5460,252,"2026-07-08 12:00:00",Delivered
5461,289,"2025-04-07 12:00:00",Confirmed
5462,1289,"2024-11-28 12:00:00",Delivered
5463,289,"2024-07-21 12:00:00",Delivered
5464,1289,"2024-03-13 12:00:00",Pending
5465,289,"2026-07-21 12:00:00",Delivered
5466,326,"2025-04-20 12:00:00",Shipped
5467,1326,"2024-12-11 12:00:00",Shipped
5468,326,"2024-08-03 12:00:00",Shipped
5469,1326,"2024-03-26 12:00:00",Shipped
5470,326,"2026-08-03 12:00:00",Shipped
5471,363,"2025-05-03 12:00:00",Delivered
5472,1363,"2024-12-24 12:00:00",Delivered
5473,363,"2024-08-16 12:00:00",Delivered
5474,1363,"2024-04-08 12:00:00",Delivered
5475,363,"2026-08-16 12:00:00",Delivered
5476,400,"2025-05-16 12:00:00",Delivered
5477,1400,"2025-01-06 12:00:00",Delivered
5478,400,"2024-08-29 12:00:00",Delivered
5479,1400,"2024-04-21 12:00:00",Delivered
5480,400,"2026-08-29 12:00:00",Delivered
5481,437,"2025-05-29 12:00:00",Delivered
5482,1437,"2025-01-19 12:00:00",Confirmed
5483,437,"2024-09-11 12:00:00",Delivered
5484,1437,"2024-05-04 12:00:00",Delivered
5485,437,"2026-09-11 12:00:00",Confirmed
5486,474,"2025-06-11 12:00:00",Delivered
5487,1474,"2025-02-01 12:00:00",Delivered
5488,474,"2024-09-24 12:00:00",Delivered
5489,1474,"2024-05-17 12:00:00",Delivered
5490,474,"2024-01-08 12:00:00",Delivered
5491,511,"2025-06-24 12:00:00",Pending
5492,1511,"2025-02-14 12:00:00",Shipped
5493,511,"2024-10-07 12:00:00",Shipped
5494,1511,"2024-05-30 12:00:00",Shipped
5495,511,"2024-01-21 12:00:00",Shipped
5496,1808,"2024-10-20 12:00:00",Delivered
5497,808,"2024-06-12 12:00:00",Delivered
5498,1808,"2024-02-03 12:00:00",Delivered
5499,808,"2026-06-12 12:00:00",Delivered
5500,1808,"2026-02-02 12:00:00",Delivered
5501,1845,"2024-11-02 12:00:00",Pending
5502,845,"2024-06-25 12:00:00",Delivered
5503,1845,"2024-02-16 12:00:00",Delivered
5504,845,"2026-06-25 12:00:00",Confirmed
5505,1845,"2026-02-15 12:00:00",Delivered
5506,1882,"2024-11-15 12:00:00",Delivered
5507,882,"2024-07-08 12:00:00",Delivered
5508,1882,"2024-02-29 12:00:00",Delivered
5509,882,"2026-07-08 12:00:00",Delivered
5510,1882,"2026-02-28 12:00:00",Delivered
5511,1919,"2024-11-28 12:00:00",Delivered
5512,919,"2024-07-21 12:00:00",Delivered
5513,1919,"2024-03-13 12:00:00",Pending
5514,919,"2026-07-21 12:00:00",Delivered
5515,1919,"2026-03-13 12:00:00",Delivered
5516,1956,"2024-12-11 12:00:00",Shipped
5517,956,"2024-08-03 12:00:00",Shipped
5518,1956,"2024-03-26 12:00:00",Shipped
5519,956,"2026-08-03 12:00:00",Shipped
5520,1956,"2026-03-26 12:00:00",Shipped
5521,1993,"2024-12-24 12:00:00",Delivered
5522,993,"2024-08-16 12:00:00",Confirmed
5523,1993,"2024-04-08 12:00:00",Delivered
5524,993,"2026-08-16 12:00:00",Delivered
5525,1993,"2026-04-08 12:00:00",Pending
5526,30,"2025-01-06 12:00:00",Delivered
5527,1030,"2024-08-29 12:00:00",Delivered
5528,30,"2024-04-21 12:00:00",Delivered
5529,1030,"2026-08-29 12:00:00",Delivered
5530,30,"2026-04-21 12:00:00",Delivered
5531,67,"2025-01-19 12:00:00",Delivered
5532,1067,"2024-09-11 12:00:00",Delivered
5533,67,"2024-05-04 12:00:00",Delivered
5534,1067,"2026-09-11 12:00:00",Delivered
5535,67,"2026-05-04 12:00:00",Delivered
5536,104,"2025-02-01 12:00:00",Delivered
5537,1104,"2024-09-24 12:00:00",Delivered
5538,104,"2024-05-17 12:00:00",Delivered
5539,1104,"2024-01-08 12:00:00",Delivered
5540,104,"2026-05-17 12:00:00",Delivered
5541,141,"2025-02-14 12:00:00",Cancelled
5542,1141,"2024-10-07 12:00:00",Cancelled
5543,141,"2024-05-30 12:00:00",Cancelled
5544,1141,"2024-01-21 12:00:00",Cancelled
5545,141,"2026-05-30 12:00:00",Cancelled
5546,1438,"2024-06-12 12:00:00",Delivered
5547,438,"2024-02-03 12:00:00",Delivered
5548,1438,"2026-06-12 12:00:00",Delivered
5549,438,"2026-02-02 12:00:00",Delivered
5550,1438,"2025-09-25 12:00:00",Delivered
5551,1475,"2024-06-25 12:00:00",Delivered
5552,475,"2024-02-16 12:00:00",Delivered
5553,1475,"2026-06-25 12:00:00",Delivered
5554,475,"2026-02-15 12:00:00",Delivered
5555,1475,"2025-10-08 12:00:00",Delivered
5556,1512,"2024-07-08 12:00:00",Delivered
5557,512,"2024-02-29 12:00:00",Delivered
5558,1512,"2026-07-08 12:00:00",Delivered
5559,512,"2026-02-28 12:00:00",Delivered
5560,1512,"2025-10-21 12:00:00",Delivered
5561,1549,"2024-07-21 12:00:00",Delivered
5562,549,"2024-03-13 12:00:00",Pending
5563,1549,"2026-07-21 12:00:00",Delivered
5564,549,"2026-03-13 12:00:00",Delivered
5565,1549,"2025-11-03 12:00:00",Confirmed
5566,1586,"2024-08-03 12:00:00",Shipped
5567,586,"2024-03-26 12:00:00",Shipped
5568,1586,"2026-08-03 12:00:00",Shipped
5569,586,"2026-03-26 12:00:00",Shipped
5570,1586,"2025-11-16 12:00:00",Shipped
5571,1623,"2024-08-16 12:00:00",Delivered
5572,623,"2024-04-08 12:00:00",Delivered
5573,1623,"2026-08-16 12:00:00",Delivered
5574,623,"2026-04-08 12:00:00",Pending
5575,1623,"2025-11-29 12:00:00",Delivered
5576,1660,"2024-08-29 12:00:00",Delivered
5577,660,"2024-04-21 12:00:00",Delivered
5578,1660,"2026-08-29 12:00:00",Delivered
5579,660,"2026-04-21 12:00:00",Delivered
5580,1660,"2025-12-12 12:00:00",Delivered
5581,1697,"2024-09-11 12:00:00",Delivered
5582,697,"2024-05-04 12:00:00",Delivered
5583,1697,"2026-09-11 12:00:00",Confirmed
5584,697,"2026-05-04 12:00:00",Delivered
5585,1697,"2025-12-25 12:00:00",Delivered
5586,1734,"2024-09-24 12:00:00",Delivered
5587,734,"2024-05-17 12:00:00",Delivered
5588,1734,"2024-01-08 12:00:00",Delivered
5589,734,"2026-05-17 12:00:00",Delivered
5590,1734,"2026-01-07 12:00:00",Delivered
5591,1771,"2024-10-07 12:00:00",Shipped
5592,771,"2024-05-30 12:00:00",Shipped
5593,1771,"2024-01-21 12:00:00",Shipped
5594,771,"2026-05-30 12:00:00",Shipped
5595,1771,"2026-01-20 12:00:00",Shipped
5596,468,"2025-10-15 12:00:00",Delivered
5597,1468,"2025-06-07 12:00:00",Delivered
5598,468,"2025-01-28 12:00:00",Delivered
5599,1468,"2024-09-20 12:00:00",Delivered
5600,468,"2024-05-13 12:00:00",Delivered
5601,505,"2025-10-28 12:00:00",Pending
5602,1505,"2025-06-20 12:00:00",Delivered
5603,505,"2025-02-10 12:00:00",Delivered
5604,1505,"2024-10-03 12:00:00",Confirmed
5605,505,"2024-05-26 12:00:00",Delivered
5606,542,"2025-11-10 12:00:00",Delivered
5607,1542,"2025-07-03 12:00:00",Delivered
5608,542,"2025-02-23 12:00:00",Delivered
5609,1542,"2024-10-16 12:00:00",Delivered
5610,542,"2024-06-08 12:00:00",Delivered
5611,579,"2025-11-23 12:00:00",Delivered
5612,1579,"2025-07-16 12:00:00",Delivered
5613,579,"2025-03-08 12:00:00",Pending
5614,1579,"2024-10-29 12:00:00",Delivered
5615,579,"2024-06-21 12:00:00",Delivered
5616,616,"2025-12-06 12:00:00",Shipped
5617,1616,"2025-07-29 12:00:00",Shipped
5618,616,"2025-03-21 12:00:00",Shipped
5619,1616,"2024-11-11 12:00:00",Shipped
5620,616,"2024-07-04 12:00:00",Shipped
5621,653,"2025-12-19 12:00:00",Delivered
5622,1653,"2025-08-11 12:00:00",Confirmed
5623,653,"2025-04-03 12:00:00",Delivered
5624,1653,"2024-11-24 12:00:00",Delivered
5625,653,"2024-07-17 12:00:00",Pending
5626,690,"2026-01-01 12:00:00",Delivered
5627,1690,"2025-08-24 12:00:00",Delivered
5628,690,"2025-04-16 12:00:00",Delivered
5629,1690,"2024-12-07 12:00:00",Delivered
5630,690,"2024-07-30 12:00:00",Delivered
5631,727,"2026-01-14 12:00:00",Delivered
5632,1727,"2025-09-06 12:00:00",Delivered
5633,727,"2025-04-29 12:00:00",Delivered
5634,1727,"2024-12-20 12:00:00",Delivered
5635,727,"2024-08-12 12:00:00",Delivered
5636,764,"2026-01-27 12:00:00",Delivered
5637,1764,"2025-09-19 12:00:00",Delivered
5638,764,"2025-05-12 12:00:00",Delivered
5639,1764,"2025-01-02 12:00:00",Delivered
5640,764,"2024-08-25 12:00:00",Delivered
5641,801,"2026-02-09 12:00:00",Cancelled
5642,1801,"2025-10-02 12:00:00",Cancelled
5643,801,"2025-05-25 12:00:00",Cancelled
5644,1801,"2025-01-15 12:00:00",Cancelled
5645,801,"2024-09-07 12:00:00",Cancelled
5646,98,"2025-06-07 12:00:00",Delivered
5647,1098,"2025-01-28 12:00:00",Delivered
5648,98,"2024-09-20 12:00:00",Delivered
5649,1098,"2024-05-13 12:00:00",Delivered
5650,98,"2024-01-04 12:00:00",Delivered
5651,135,"2025-06-20 12:00:00",Delivered
5652,1135,"2025-02-10 12:00:00",Delivered
5653,135,"2024-10-03 12:00:00",Delivered
5654,1135,"2024-05-26 12:00:00",Delivered
5655,135,"2024-01-17 12:00:00",Delivered
5656,172,"2025-07-03 12:00:00",Delivered
5657,1172,"2025-02-23 12:00:00",Delivered
5658,172,"2024-10-16 12:00:00",Delivered
5659,1172,"2024-06-08 12:00:00",Delivered
5660,172,"2024-01-30 12:00:00",Delivered
5661,209,"2025-07-16 12:00:00",Delivered
5662,1209,"2025-03-08 12:00:00",Pending
5663,209,"2024-10-29 12:00:00",Delivered
5664,1209,"2024-06-21 12:00:00",Delivered
5665,209,"2024-02-12 12:00:00",Confirmed
5666,246,"2025-07-29 12:00:00",Shipped
5667,1246,"2025-03-21 12:00:00",Shipped
5668,246,"2024-11-11 12:00:00",Shipped
5669,1246,"2024-07-04 12:00:00",Shipped
5670,246,"2024-02-25 12:00:00",Shipped
5671,283,"2025-08-11 12:00:00",Delivered
5672,1283,"2025-04-03 12:00:00",Delivered
5673,283,"2024-11-24 12:00:00",Delivered
5674,1283,"2024-07-17 12:00:00",Pending
5675,283,"2024-03-09 12:00:00",Delivered
5676,320,"2025-08-24 12:00:00",Delivered
5677,1320,"2025-04-16 12:00:00",Delivered
5678,320,"2024-12-07 12:00:00",Delivered
5679,1320,"2024-07-30 12:00:00",Delivered
5680,320,"2024-03-22 12:00:00",Delivered
5681,357,"2025-09-06 12:00:00",Delivered
5682,1357,"2025-04-29 12:00:00",Delivered
5683,357,"2024-12-20 12:00:00",Confirmed
5684,1357,"2024-08-12 12:00:00",Delivered
5685,357,"2024-04-04 12:00:00",Delivered
5686,394,"2025-09-19 12:00:00",Delivered
5687,1394,"2025-05-12 12:00:00",Delivered
5688,394,"2025-01-02 12:00:00",Delivered
5689,1394,"2024-08-25 12:00:00",Delivered
5690,394,"2024-04-17 12:00:00",Delivered
5691,431,"2025-10-02 12:00:00",Shipped
5692,1431,"2025-05-25 12:00:00",Shipped
5693,431,"2025-01-15 12:00:00",Shipped
5694,1431,"2024-09-07 12:00:00",Shipped
5695,431,"2024-04-30 12:00:00",Shipped
5696,1728,"2025-01-28 12:00:00",Delivered
5697,728,"2024-09-20 12:00:00",Delivered
5698,1728,"2024-05-13 12:00:00",Delivered
5699,728,"2024-01-04 12:00:00",Delivered
5700,1728,"2026-05-13 12:00:00",Delivered
5701,1765,"2025-02-10 12:00:00",Delivered
5702,765,"2024-10-03 12:00:00",Confirmed
5703,1765,"2024-05-26 12:00:00",Delivered
5704,765,"2024-01-17 12:00:00",Delivered
5705,1765,"2026-05-26 12:00:00",Confirmed
5706,1802,"2025-02-23 12:00:00",Delivered
5707,802,"2024-10-16 12:00:00",Delivered
5708,1802,"2024-06-08 12:00:00",Delivered
5709,802,"2024-01-30 12:00:00",Delivered
5710,1802,"2026-06-08 12:00:00",Delivered
5711,1839,"2025-03-08 12:00:00",Pending
5712,839,"2024-10-29 12:00:00",Delivered
5713,1839,"2024-06-21 12:00:00",Delivered
5714,839,"2024-02-12 12:00:00",Delivered
5715,1839,"2026-06-21 12:00:00",Delivered
5716,1876,"2025-03-21 12:00:00",Shipped
5717,876,"2024-11-11 12:00:00",Shipped
5718,1876,"2024-07-04 12:00:00",Shipped
5719,876,"2024-02-25 12:00:00",Shipped
5720,1876,"2026-07-04 12:00:00",Shipped
5721,1913,"2025-04-03 12:00:00",Delivered
5722,913,"2024-11-24 12:00:00",Delivered
5723,1913,"2024-07-17 12:00:00",Pending
5724,913,"2024-03-09 12:00:00",Delivered
5725,1913,"2026-07-17 12:00:00",Delivered
5726,1950,"2025-04-16 12:00:00",Delivered
5727,950,"2024-12-07 12:00:00",Delivered
5728,1950,"2024-07-30 12:00:00",Delivered
5729,950,"2024-03-22 12:00:00",Delivered
5730,1950,"2026-07-30 12:00:00",Delivered
5731,1987,"2025-04-29 12:00:00",Delivered
5732,987,"2024-12-20 12:00:00",Delivered
5733,1987,"2024-08-12 12:00:00",Delivered
5734,987,"2024-04-04 12:00:00",Delivered
5735,1987,"2026-08-12 12:00:00",Pending
5736,24,"2025-05-12 12:00:00",Delivered
5737,1024,"2025-01-02 12:00:00",Delivered
5738,24,"2024-08-25 12:00:00",Delivered
5739,1024,"2024-04-17 12:00:00",Delivered
5740,24,"2026-08-25 12:00:00",Delivered
5741,61,"2025-05-25 12:00:00",Cancelled
5742,1061,"2025-01-15 12:00:00",Cancelled
5743,61,"2024-09-07 12:00:00",Cancelled
5744,1061,"2024-04-30 12:00:00",Cancelled
5745,61,"2026-09-07 12:00:00",Cancelled
5746,1358,"2024-09-20 12:00:00",Delivered
5747,358,"2024-05-13 12:00:00",Delivered
5748,1358,"2024-01-04 12:00:00",Delivered
5749,358,"2026-05-13 12:00:00",Delivered
5750,1358,"2026-01-03 12:00:00",Delivered
5751,1395,"2024-10-03 12:00:00",Delivered
5752,395,"2024-05-26 12:00:00",Delivered
5753,1395,"2024-01-17 12:00:00",Delivered
5754,395,"2026-05-26 12:00:00",Delivered
5755,1395,"2026-01-16 12:00:00",Delivered
5756,1432,"2024-10-16 12:00:00",Delivered
5757,432,"2024-06-08 12:00:00",Delivered
5758,1432,"2024-01-30 12:00:00",Delivered
5759,432,"2026-06-08 12:00:00",Delivered
5760,1432,"2026-01-29 12:00:00",Delivered
5761,1469,"2024-10-29 12:00:00",Delivered
5762,469,"2024-06-21 12:00:00",Delivered
5763,1469,"2024-02-12 12:00:00",Confirmed
5764,469,"2026-06-21 12:00:00",Delivered
5765,1469,"2026-02-11 12:00:00",Delivered
5766,1506,"2024-11-11 12:00:00",Shipped
5767,506,"2024-07-04 12:00:00",Shipped
5768,1506,"2024-02-25 12:00:00",Shipped
5769,506,"2026-07-04 12:00:00",Shipped
5770,1506,"2026-02-24 12:00:00",Shipped
5771,1543,"2024-11-24 12:00:00",Delivered
5772,543,"2024-07-17 12:00:00",Pending
5773,1543,"2024-03-09 12:00:00",Delivered
5774,543,"2026-07-17 12:00:00",Delivered
5775,1543,"2026-03-09 12:00:00",Delivered
5776,1580,"2024-12-07 12:00:00",Delivered
5777,580,"2024-07-30 12:00:00",Delivered
5778,1580,"2024-03-22 12:00:00",Delivered
5779,580,"2026-07-30 12:00:00",Delivered
5780,1580,"2026-03-22 12:00:00",Delivered
5781,1617,"2024-12-20 12:00:00",Confirmed
5782,617,"2024-08-12 12:00:00",Delivered
5783,1617,"2024-04-04 12:00:00",Delivered
5784,617,"2026-08-12 12:00:00",Pending
5785,1617,"2026-04-04 12:00:00",Delivered
5786,1654,"2025-01-02 12:00:00",Delivered
5787,654,"2024-08-25 12:00:00",Delivered
5788,1654,"2024-04-17 12:00:00",Delivered
5789,654,"2026-08-25 12:00:00",Delivered
5790,1654,"2026-04-17 12:00:00",Delivered
5791,1691,"2025-01-15 12:00:00",Shipped
5792,691,"2024-09-07 12:00:00",Shipped
5793,1691,"2024-04-30 12:00:00",Shipped
5794,691,"2026-09-07 12:00:00",Shipped
5795,1691,"2026-04-30 12:00:00",Shipped
5796,988,"2024-05-13 12:00:00",Delivered
5797,1988,"2024-01-04 12:00:00",Delivered
5798,988,"2026-05-13 12:00:00",Delivered
5799,1988,"2026-01-03 12:00:00",Delivered
5800,988,"2025-08-26 12:00:00",Delivered
5801,1025,"2024-05-26 12:00:00",Delivered
5802,25,"2024-01-17 12:00:00",Delivered
5803,1025,"2026-05-26 12:00:00",Confirmed
5804,25,"2026-01-16 12:00:00",Delivered
5805,1025,"2025-09-08 12:00:00",Delivered
5806,1062,"2024-06-08 12:00:00",Delivered
5807,62,"2024-01-30 12:00:00",Delivered
5808,1062,"2026-06-08 12:00:00",Delivered
5809,62,"2026-01-29 12:00:00",Delivered
5810,1062,"2025-09-21 12:00:00",Delivered
5811,1099,"2024-06-21 12:00:00",Delivered
5812,99,"2024-02-12 12:00:00",Delivered
5813,1099,"2026-06-21 12:00:00",Delivered
5814,99,"2026-02-11 12:00:00",Delivered
5815,1099,"2025-10-04 12:00:00",Delivered
5816,1136,"2024-07-04 12:00:00",Shipped
5817,136,"2024-02-25 12:00:00",Shipped
5818,1136,"2026-07-04 12:00:00",Shipped
5819,136,"2026-02-24 12:00:00",Shipped
5820,1136,"2025-10-17 12:00:00",Shipped
5821,1173,"2024-07-17 12:00:00",Pending
5822,173,"2024-03-09 12:00:00",Delivered
5823,1173,"2026-07-17 12:00:00",Delivered
5824,173,"2026-03-09 12:00:00",Confirmed
5825,1173,"2025-10-30 12:00:00",Delivered
5826,1210,"2024-07-30 12:00:00",Delivered
5827,210,"2024-03-22 12:00:00",Delivered
5828,1210,"2026-07-30 12:00:00",Delivered
5829,210,"2026-03-22 12:00:00",Delivered
5830,1210,"2025-11-12 12:00:00",Delivered
5831,1247,"2024-08-12 12:00:00",Delivered
5832,247,"2024-04-04 12:00:00",Delivered
5833,1247,"2026-08-12 12:00:00",Pending
5834,247,"2026-04-04 12:00:00",Delivered
5835,1247,"2025-11-25 12:00:00",Delivered
5836,1284,"2024-08-25 12:00:00",Delivered
5837,284,"2024-04-17 12:00:00",Delivered
5838,1284,"2026-08-25 12:00:00",Delivered
5839,284,"2026-04-17 12:00:00",Delivered
5840,1284,"2025-12-08 12:00:00",Delivered
5841,1321,"2024-09-07 12:00:00",Cancelled
5842,321,"2024-04-30 12:00:00",Cancelled
5843,1321,"2026-09-07 12:00:00",Cancelled
5844,321,"2026-04-30 12:00:00",Cancelled
5845,1321,"2025-12-21 12:00:00",Cancelled
5846,618,"2024-01-04 12:00:00",Delivered
5847,1618,"2026-05-13 12:00:00",Delivered
5848,618,"2026-01-03 12:00:00",Delivered
5849,1618,"2025-08-26 12:00:00",Delivered
5850,618,"2025-04-18 12:00:00",Delivered
5851,655,"2024-01-17 12:00:00",Delivered
5852,1655,"2026-05-26 12:00:00",Delivered
5853,655,"2026-01-16 12:00:00",Delivered
5854,1655,"2025-09-08 12:00:00",Delivered
5855,655,"2025-05-01 12:00:00",Pending
5856,692,"2024-01-30 12:00:00",Delivered
5857,1692,"2026-06-08 12:00:00",Delivered
5858,692,"2026-01-29 12:00:00",Delivered
5859,1692,"2025-09-21 12:00:00",Delivered
5860,692,"2025-05-14 12:00:00",Delivered
5861,729,"2024-02-12 12:00:00",Confirmed
5862,1729,"2026-06-21 12:00:00",Delivered
5863,729,"2026-02-11 12:00:00",Delivered
5864,1729,"2025-10-04 12:00:00",Confirmed
5865,729,"2025-05-27 12:00:00",Delivered
5866,766,"2024-02-25 12:00:00",Shipped
5867,1766,"2026-07-04 12:00:00",Shipped
5868,766,"2026-02-24 12:00:00",Shipped
5869,1766,"2025-10-17 12:00:00",Shipped
5870,766,"2025-06-09 12:00:00",Shipped
5871,803,"2024-03-09 12:00:00",Delivered
5872,1803,"2026-07-17 12:00:00",Delivered
5873,803,"2026-03-09 12:00:00",Delivered
5874,1803,"2025-10-30 12:00:00",Delivered
5875,803,"2025-06-22 12:00:00",Delivered
5876,840,"2024-03-22 12:00:00",Delivered
5877,1840,"2026-07-30 12:00:00",Delivered
5878,840,"2026-03-22 12:00:00",Delivered
5879,1840,"2025-11-12 12:00:00",Delivered
5880,840,"2025-07-05 12:00:00",Delivered
5881,877,"2024-04-04 12:00:00",Delivered
5882,1877,"2026-08-12 12:00:00",Pending
5883,877,"2026-04-04 12:00:00",Delivered
5884,1877,"2025-11-25 12:00:00",Delivered
5885,877,"2025-07-18 12:00:00",Confirmed
5886,914,"2024-04-17 12:00:00",Delivered
5887,1914,"2026-08-25 12:00:00",Delivered
5888,914,"2026-04-17 12:00:00",Delivered
5889,1914,"2025-12-08 12:00:00",Delivered
5890,914,"2025-07-31 12:00:00",Delivered
5891,951,"2024-04-30 12:00:00",Shipped
5892,1951,"2026-09-07 12:00:00",Shipped
5893,951,"2026-04-30 12:00:00",Shipped
5894,1951,"2025-12-21 12:00:00",Pending
5895,951,"2025-08-13 12:00:00",Shipped
5896,248,"2026-05-13 12:00:00",Delivered
5897,1248,"2026-01-03 12:00:00",Delivered
5898,248,"2025-08-26 12:00:00",Delivered
5899,1248,"2025-04-18 12:00:00",Delivered
5900,248,"2024-12-09 12:00:00",Delivered
5901,285,"2026-05-26 12:00:00",Confirmed
5902,1285,"2026-01-16 12:00:00",Delivered
5903,285,"2025-09-08 12:00:00",Delivered
5904,1285,"2025-05-01 12:00:00",Pending
5905,285,"2024-12-22 12:00:00",Delivered
5906,322,"2026-06-08 12:00:00",Delivered
5907,1322,"2026-01-29 12:00:00",Delivered
5908,322,"2025-09-21 12:00:00",Delivered
5909,1322,"2025-05-14 12:00:00",Delivered
5910,322,"2025-01-04 12:00:00",Delivered
5911,359,"2026-06-21 12:00:00",Delivered
5912,1359,"2026-02-11 12:00:00",Delivered
5913,359,"2025-10-04 12:00:00",Delivered
5914,1359,"2025-05-27 12:00:00",Delivered
5915,359,"2025-01-17 12:00:00",Delivered
5916,396,"2026-07-04 12:00:00",Shipped
5917,1396,"2026-02-24 12:00:00",Shipped
5918,396,"2025-10-17 12:00:00",Shipped
5919,1396,"2025-06-09 12:00:00",Shipped
5920,396,"2025-01-30 12:00:00",Shipped
5921,433,"2026-07-17 12:00:00",Delivered
5922,1433,"2026-03-09 12:00:00",Confirmed
5923,433,"2025-10-30 12:00:00",Delivered
5924,1433,"2025-06-22 12:00:00",Delivered
5925,433,"2025-02-12 12:00:00",Confirmed
5926,470,"2026-07-30 12:00:00",Delivered
